#Data File	C:\Users\User\Documents\OmniSEC Data\System 1\Standards_and_Kreith_June2020\2020-06-23_17;41;02_Dextran_Std_B_01.vdt
Sample ID	Dextran_Std_B
Method File Name	calibration_june_2020-0000.vcm
Date Acquired	Jun 23, 2020 - 17:41:02
Solvent	water+NaN3+NaNO3
Operator	admin : Administrator
Column Set	A6000M+A4000
System	System 1
Flow Rate (ml/min)	 0.700
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00233
Det. Temp (Deg C)	30.000
Col. Temp (Deg C)	30.000

Parameter	Input	Calculated
Sample Conc. (mg/ml)	 1.950	0.0
Sample Recovery()	0.0	99.368
Sample dn/dc (ml/g)	 0.136	 0.147
Sample dA/dc (ml/g)	 0.000	 0.000
Initial IP	43.998

Ret. Vol.	 16,02
Mn - (Daltons)	 58480
Mw - (Daltons)	 71237
Mz - (Daltons)	 86711
Mp - (Daltons)	 66519
IV - (dl/g)	0,1778
Radius - (nm)	  5,74
RI Area - (mvml)	 89,81
UV Area - (mvml)	  0,00
RALS Area - (mvml)	 24,59
LALS Area - (mvml)	 18,59
DP Area - (mvml)	 39,12
Wt Fr. (A)	 0,000
Wt Fr. (Peak)	 1,000
M-H a	 0,192
M-H logK	-1,668
Bn - (per molecule)	 0,000
#
Ret. Vol.	RI	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Adjusted RALS	Adjusted LALS	Adjusted IV - DP	Adjusted IV -  IP	Molecular Weight	Intrinsic Viscosity	Radius (Single Angle)	Cumulative Weight Fraction	Normalized Wt Fr	Radius of Gyration	Normalized Mole Fraction	Conc.	Eta	WF/dLogM
0,33833	18,616	25,727	85,849	-81,988	44,10535														
0,34067	18,616	25,681	85,849	-81,988	44,10718														
0,34300	18,616	25,697	85,803	-82,034	44,10901														
0,34533	18,632	25,636	85,833	-82,049	44,11023														
0,34767	18,647	25,666	85,818	-82,064	44,11023														
0,35000	18,647	25,575	85,742	-82,080	44,10840														
0,35233	18,662	25,620	85,788	-82,064	44,10596														
0,35467	18,662	25,620	85,864	-82,049	44,10535														
0,35700	18,662	25,636	85,833	-82,095	44,10474														
0,35933	18,647	25,620	85,879	-82,064	44,10596														
0,36167	18,693	25,681	85,910	-82,049	44,10840														
0,36400	18,677	25,681	85,894	-82,095	44,11023														
0,36633	18,693	25,697	85,864	-82,110	44,11023														
0,36867	18,693	25,727	85,849	-82,064	44,10962														
0,37100	18,677	25,742	85,833	-82,080	44,10718														
0,37333	18,647	25,712	85,818	-82,080	44,10413														
0,37567	18,632	25,651	85,772	-82,080	44,10169														
0,37800	18,632	25,636	85,772	-82,080	44,09986														
0,38033	18,632	25,590	85,849	-82,064	44,09742														
0,38267	18,677	25,529	85,879	-82,049	44,09619														
0,38500	18,677	25,590	85,833	-82,034	44,09436														
0,38733	18,693	25,590	85,833	-82,003	44,09192														
0,38967	18,693	25,575	85,772	-81,957	44,08887														
0,39200	18,677	25,636	85,742	-81,942	44,08704														
0,39433	18,662	25,620	85,681	-81,927	44,08582														
0,39667	18,616	25,575	85,711	-81,957	44,08521														
0,39900	18,632	25,590	85,726	-81,973	44,08765														
0,40133	18,601	25,620	85,757	-82,003	44,09070														
0,40367	18,601	25,620	85,757	-82,049	44,09253														
0,40600	18,571	25,651	85,696	-82,080	44,09375														
0,40833	18,616	25,651	85,696	-82,064	44,09558														
0,41067	18,616	25,697	85,696	-82,064	44,09436														
0,41300	18,647	25,681	85,711	-82,049	44,09375														
0,41533	18,647	25,620	85,681	-82,018	44,09497														
0,41767	18,662	25,651	85,757	-82,049	44,09620														
0,42000	18,616	25,636	85,772	-82,064	44,09681														
0,42233	18,586	25,590	85,772	-82,080	44,09864														
0,42467	18,586	25,590	85,788	-82,095	44,09925														
0,42700	18,601	25,636	85,803	-82,095	44,09864														
0,42933	18,601	25,651	85,818	-82,064	44,09864														
0,43167	18,632	25,697	85,818	-82,080	44,09925														
0,43400	18,662	25,742	85,803	-82,018	44,09985														
0,43633	18,647	25,758	85,788	-81,988	44,10168														
0,43867	18,647	25,758	85,833	-82,003	44,10413														
0,44100	18,677	25,758	85,803	-81,973	44,10596														
0,44333	18,693	25,758	85,803	-81,957	44,10596														
0,44567	18,677	25,758	85,849	-82,034	44,10535														
0,44800	18,693	25,773	85,879	-82,064	44,10108														
0,45033	18,693	25,788	85,849	-82,064	44,09558														
0,45267	18,677	25,773	85,833	-82,125	44,08948														
0,45500	18,647	25,727	85,803	-82,125	44,08276														
0,45733	18,647	25,636	85,757	-82,049	44,07605														
0,45967	18,632	25,620	85,696	-82,018	44,06995														
0,46200	18,632	25,559	85,711	-82,018	44,06506														
0,46433	18,616	25,559	85,757	-82,003	44,06018														
0,46667	18,632	25,559	85,772	-82,034	44,05591														
0,46900	18,601	25,651	85,803	-82,064	44,05286														
0,47133	18,601	25,605	85,788	-82,080	44,05103														
0,47367	18,601	25,758	85,803	-82,064	44,05164														
0,47600	18,586	25,773	85,788	-82,080	44,05286														
0,47833	18,555	25,788	85,803	-82,080	44,05530														
0,48067	18,586	25,712	85,818	-82,095	44,05713														
0,48300	18,586	25,773	85,894	-82,125	44,06201														
0,48533	18,601	25,681	85,849	-82,156	44,06323														
0,48767	18,632	25,666	85,788	-82,141	44,06506														
0,49000	18,647	25,712	85,772	-82,095	44,06628														
0,49233	18,632	25,788	85,757	-82,095	44,07056														
0,49467	18,601	25,758	85,711	-82,080	44,07239														
0,49700	18,571	25,712	85,665	-82,018	44,07605														
0,49933	18,555	25,712	85,711	-81,988	44,08033														
0,50167	18,571	25,712	85,742	-81,988	44,08521														
0,50400	18,555	25,681	85,711	-81,942	44,08521														
0,50633	18,601	25,666	85,757	-81,942	44,08582														
0,50867	18,586	25,681	85,803	-82,034	44,08521														
0,51100	18,571	25,636	85,833	-82,018	44,08155														
0,51333	18,601	25,620	85,864	-81,973	44,07850														
0,51567	18,632	25,605	85,925	-81,973	44,07727														
0,51800	18,616	25,559	85,864	-81,957	44,07483														
0,52033	18,632	25,605	85,864	-81,881	44,07117														
0,52267	18,662	25,636	85,864	-81,912	44,06934														
0,52500	18,647	25,620	85,803	-81,957	44,06689														
0,52733	18,647	25,651	85,742	-82,003	44,06445														
0,52967	18,662	25,712	85,772	-82,018	44,06140														
0,53200	18,677	25,697	85,772	-82,034	44,06201														
0,53433	18,662	25,681	85,757	-82,034	44,06445														
0,53667	18,647	25,681	85,772	-82,018	44,06506														
0,53900	18,647	25,681	85,757	-81,957	44,06812														
0,54133	18,647	25,681	85,772	-81,896	44,07178														
0,54367	18,632	25,636	85,788	-81,896	44,07300														
0,54600	18,632	25,666	85,818	-81,835	44,07361														
0,54833	18,632	25,681	85,833	-81,805	44,07666														
0,55067	18,632	25,712	85,910	-81,805	44,07666														
0,55300	18,616	25,712	85,925	-81,820	44,07727														
0,55533	18,616	25,742	85,955	-81,790	44,08093														
0,55767	18,632	25,773	85,940	-81,820	44,08398														
0,56000	18,632	25,773	85,910	-81,820	44,08521														
0,56233	18,632	25,727	85,864	-81,866	44,08765														
0,56467	18,616	25,742	85,879	-81,851	44,09009														
0,56700	18,616	25,758	85,833	-81,866	44,08948														
0,56933	18,601	25,727	85,772	-81,851	44,08887														
0,57167	18,586	25,681	85,726	-81,896	44,09131														
0,57400	18,571	25,697	85,757	-81,835	44,09253														
0,57633	18,555	25,697	85,711	-81,866	44,09558														
0,57867	18,540	25,697	85,726	-81,851	44,09803														
0,58100	18,540	25,712	85,772	-81,851	44,09986														
0,58333	18,571	25,712	85,833	-81,835	44,10047														
0,58567	18,571	25,712	85,788	-81,866	44,10108														
0,58800	18,586	25,681	85,772	-81,881	44,09986														
0,59033	18,601	25,666	85,726	-81,896	44,09986														
0,59267	18,632	25,651	85,726	-81,896	44,10230														
0,59500	18,632	25,636	85,742	-81,881	44,10352														
0,59733	18,647	25,620	85,788	-81,881	44,10657														
